player_id,first_name,last_name,name_x,last_season_x,current_club_id,player_code,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,agent_name,image_url,international_caps,international_goals,current_national_team_id,url_x,current_club_domestic_competition_id,current_club_name,market_value_in_eur,highest_market_value_in_eur,club_id,club_code,name_y,domestic_competition_id,total_market_value,squad_size,average_age,foreigners_number,foreigners_percentage,national_team_players,stadium_name,stadium_seats,net_transfer_record,coach_name,last_season_y,filename,url_y
1098726,,Zé Phelipe,Zé Phelipe,2024,330,ze-phelipe,Brazil,Rio de Janeiro,Brazil,2005-06-14 00:00:00,Defensive Midfield,Midfield,both,180.0,,JC SOCCER,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/ze-phelipe/profil/spieler/1098726,BRA1,Clube Atlético Mineiro,,,330,clube-atletico-mineiro,Clube Atlético Mineiro,BRA1,,33,25.7,9,27.3,6,Arena MRV,44892,€-1.24m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/clube-atletico-mineiro/startseite/verein/330
1100070,,Eric,Eric,2024,2029,eric,Brazil,Baixa Grande,Brazil,2000-08-07 00:00:00,Left-Back,Defender,left,180.0,2026-11-30 00:00:00,Talents Sports,https://img.a.transfermarkt.technology/portrait/header/1100070-1725068945.jpg?lm=1,,,,https://www.transfermarkt.co.uk/eric/profil/spieler/1100070,BRA1,Ceará Sporting Club,,,2029,ceara-sporting-club,Ceará Sporting Club,BRA1,,29,28.0,2,6.9,0,Estádio Governador Plácido Castelo,63904,+€2.30m,Anderson Batatais,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/ceara-sporting-club/startseite/verein/2029
1100071,,Pablo,Pablo,2025,2125,pablo,Brazil,Brotas,Brazil,2003-08-03 00:00:00,Attacking Midfield,Midfield,right,165.0,2027-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/pablo/profil/spieler/1100071,BRA1,Esporte Clube Vitória,200000.0,200000.0,2125,esporte-clube-vitoria,Esporte Clube Vitória,BRA1,,39,28.3,7,17.9,0,Estádio Manoel Barradas,30793,+€1.36m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/esporte-clube-vitoria/startseite/verein/2125
1100475,,Gabriel Pfeifer,Gabriel Pfeifer,2024,330,gabriel-pfeifer,,,Brazil,2005-04-12 00:00:00,Central Midfield,Midfield,right,175.0,2027-03-31 00:00:00,LIFEPRO,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/gabriel-pfeifer/profil/spieler/1100475,BRA1,Clube Atlético Mineiro,,,330,clube-atletico-mineiro,Clube Atlético Mineiro,BRA1,,33,25.7,9,27.3,6,Arena MRV,44892,€-1.24m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/clube-atletico-mineiro/startseite/verein/330
1101123,,Netinho,Netinho,2024,8718,netinho,Brazil,João Pessoa,Brazil,2005-03-06 00:00:00,Right-Back,Defender,right,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/netinho/profil/spieler/1101123,BRA1,Sport Club do Recife,,,8718,sport-club-do-recife,Sport Club do Recife,BRA1,,29,27.1,1,3.4,0,Estádio Adelmar da Costa Carvalho,35000,+€2.95m,Mariano Soso,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/sport-club-do-recife/startseite/verein/8718
1101124,,Gustavinho,Gustavinho,2025,221,gustavinho,Brazil,Limeira,Brazil,2005-04-07 00:00:00,Defensive Midfield,Midfield,right,,2028-12-31 00:00:00,RJ Assessoria,https://img.a.transfermarkt.technology/portrait/header/1101124-1774463085.jpg?lm=1,,,,https://www.transfermarkt.co.uk/gustavinho/profil/spieler/1101124,BRA1,Santos Futebol Clube,500000.0,500000.0,221,fc-santos,Santos Futebol Clube,BRA1,,37,26.7,9,24.3,4,Estádio Urbano Caldeira,16068,+€7.21m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fc-santos/startseite/verein/221
1101134,,Fabricio Dias,Fabricio Dias,2024,10870,fabricio-dias,Brazil,Pinhais,Brazil,2004-08-26 00:00:00,Defensive Midfield,Midfield,right,176.0,2026-11-30 00:00:00,Proplay Partners,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/fabricio-dias/profil/spieler/1101134,BRA1,Fortaleza Esporte Clube,,,10870,fortaleza-esporte-clube,Fortaleza Esporte Clube,BRA1,,29,27.1,5,17.2,0,Estádio Governador Plácido Castelo,63904,+€6.25m,Juan Pablo Vojvoda,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/fortaleza-esporte-clube/startseite/verein/10870
1101447,Iván,Román,Iván Román,2025,330,ivan-roman,Chile,Santiago de Chile,Chile,2006-07-12 00:00:00,Centre-Back,Defender,right,183.0,2029-12-31 00:00:00,Next Level Sports,https://img.a.transfermarkt.technology/portrait/header/1101447-1715820525.jpg?lm=1,5.0,0.0,,https://www.transfermarkt.co.uk/ivan-roman/profil/spieler/1101447,BRA1,Clube Atlético Mineiro,1500000.0,1500000.0,330,clube-atletico-mineiro,Clube Atlético Mineiro,BRA1,,33,25.7,9,27.3,6,Arena MRV,44892,€-1.24m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/clube-atletico-mineiro/startseite/verein/330
1109027,,Victor,Victor,2025,10010,victor,Brazil,Xique-Xique,Brazil,2006-05-03 00:00:00,Goalkeeper,Goalkeeper,right,197.0,,,https://img.a.transfermarkt.technology/portrait/header/1109027-1769163453.png?lm=1,,,,https://www.transfermarkt.co.uk/victor/profil/spieler/1109027,BRA1,Esporte Clube Bahia,,,10010,esporte-clube-bahia,Esporte Clube Bahia,BRA1,,32,26.6,9,28.1,3,Arena Fonte Nova,47364,+€8.14m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/esporte-clube-bahia/startseite/verein/10010
1109028,,Juninho,Juninho,2024,10010,juninho,Brazil,Arapiraca,Brazil,2005-12-17 00:00:00,Left Winger,Attack,right,,2027-11-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/1109028-1769163585.png?lm=1,,,,https://www.transfermarkt.co.uk/juninho/profil/spieler/1109028,BRA1,Esporte Clube Bahia,,,10010,esporte-clube-bahia,Esporte Clube Bahia,BRA1,,32,26.6,9,28.1,3,Arena Fonte Nova,47364,+€8.14m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/esporte-clube-bahia/startseite/verein/10010
1109029,,Sidney Duarte,Sidney Duarte,2024,10010,sidney-duarte,Brazil,Salvador,Brazil,2006-03-12 00:00:00,Defensive Midfield,Midfield,right,168.0,2028-12-31 00:00:00,Antoniu's Assessoria,https://img.a.transfermarkt.technology/portrait/header/1109029-1769168043.png?lm=1,5.0,0.0,,https://www.transfermarkt.co.uk/sidney-duarte/profil/spieler/1109029,BRA1,Esporte Clube Bahia,,,10010,esporte-clube-bahia,Esporte Clube Bahia,BRA1,,32,26.6,9,28.1,3,Arena Fonte Nova,47364,+€8.14m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/esporte-clube-bahia/startseite/verein/10010
1112486,Jhoan,Hernández,Jhoan Hernández,2025,537,jhoan-hernandez,Colombia,Lloró,Colombia,2006-02-20 00:00:00,Left-Back,Defender,left,178.0,2026-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/1112486-1712101124.JPG?lm=1,2.0,0.0,,https://www.transfermarkt.co.uk/jhoan-hernandez/profil/spieler/1112486,BRA1,S. A. F. Botafogo,150000.0,550000.0,537,botafogo-rio-de-janeiro,S. A. F. Botafogo,BRA1,,34,26.2,13,38.2,5,Estádio Olímpico Nilton Santos,46931,+€40.04m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/botafogo-rio-de-janeiro/startseite/verein/537
1114595,,João Andrade,João Andrade,2024,10010,joao-andrade,,,Brazil,2006-06-15 00:00:00,Centre-Forward,Attack,left,181.0,,Antoniu's Assessoria,https://img.a.transfermarkt.technology/portrait/header/1114595-1769167004.png?lm=1,,,,https://www.transfermarkt.co.uk/joao-andrade/profil/spieler/1114595,BRA1,Esporte Clube Bahia,,,10010,esporte-clube-bahia,Esporte Clube Bahia,BRA1,,32,26.6,9,28.1,3,Arena Fonte Nova,47364,+€8.14m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/esporte-clube-bahia/startseite/verein/10010
1115717,,Gerald Anjos,Gerald Anjos,2024,10010,gerald-anjos,Brazil,Salvador,Brazil,2007-11-01 00:00:00,Centre-Back,Defender,left,,,Talents Sports,https://img.a.transfermarkt.technology/portrait/header/1115717-1769167553.png?lm=1,,,,https://www.transfermarkt.co.uk/gerald-anjos/profil/spieler/1115717,BRA1,Esporte Clube Bahia,,,10010,esporte-clube-bahia,Esporte Clube Bahia,BRA1,,32,26.6,9,28.1,3,Arena Fonte Nova,47364,+€8.14m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/esporte-clube-bahia/startseite/verein/10010
1115722,,Arthur Gabriel,Arthur Gabriel,2025,1023,arthur-gabriel,Brazil,São Paulo,Brazil,2005-09-04 00:00:00,Left-Back,Defender,left,177.0,2029-12-31 00:00:00,OTB Sports,https://img.a.transfermarkt.technology/portrait/header/1115722-1680448889.jpeg?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/arthur-gabriel/profil/spieler/1115722,BRA1,Sociedade Esportiva Palmeiras,3000000.0,3000000.0,1023,se-palmeiras-sao-paulo,Sociedade Esportiva Palmeiras,BRA1,,31,25.9,9,29.0,10,Nubank Parque,43713,+€31.54m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/se-palmeiras-sao-paulo/startseite/verein/1023
1116366,,Paulo Vitor,Paulo Vitor,2024,330,paulo-vitor,Brazil,Junqueirópolis,Brazil,2004-08-26 00:00:00,Defensive Midfield,Midfield,right,184.0,2026-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/1116366-1682801509.jpg?lm=1,,,,https://www.transfermarkt.co.uk/paulo-vitor/profil/spieler/1116366,BRA1,Clube Atlético Mineiro,,,330,clube-atletico-mineiro,Clube Atlético Mineiro,BRA1,,33,25.7,9,27.3,6,Arena MRV,44892,€-1.24m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/clube-atletico-mineiro/startseite/verein/330
1116367,,Zé Neto,Zé Neto,2024,2029,ze-neto,Brazil,João Pessoa,Brazil,2005-10-30 00:00:00,Right Winger,Attack,both,,2026-07-20 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/ze-neto/profil/spieler/1116367,BRA1,Ceará Sporting Club,,,2029,ceara-sporting-club,Ceará Sporting Club,BRA1,,29,28.0,2,6.9,0,Estádio Governador Plácido Castelo,63904,+€2.30m,Anderson Batatais,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/ceara-sporting-club/startseite/verein/2029
1116543,,Marlinho,Marlinho,2024,6600,marlinho,,,Brazil,2005-06-19 00:00:00,Right Winger,Attack,left,177.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/marlinho/profil/spieler/1116543,BRA1,Sport Club Internacional,,,6600,sc-internacional-porto-alegre,Sport Club Internacional,BRA1,,32,26.7,9,28.1,3,Estádio Beira-Rio,50848,+€41.39m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/sc-internacional-porto-alegre/startseite/verein/6600
1116605,,Larson,Larson,2025,1023,larson,Brazil,Pelotas,Brazil,2005-07-10 00:00:00,Central Midfield,Midfield,right,183.0,2030-12-31 00:00:00,LL SPORTS,https://img.a.transfermarkt.technology/portrait/header/1116605-1768961167.jpg?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/larson/profil/spieler/1116605,BRA1,Sociedade Esportiva Palmeiras,400000.0,400000.0,1023,se-palmeiras-sao-paulo,Sociedade Esportiva Palmeiras,BRA1,,31,25.9,9,29.0,10,Nubank Parque,43713,+€31.54m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/se-palmeiras-sao-paulo/startseite/verein/1023
1116612,,Diego Esser,Diego Esser,2025,6600,diego-esser,Brazil,Rio do Campo,Brazil,2005-04-13 00:00:00,Goalkeeper,Goalkeeper,left,194.0,2026-12-31 00:00:00,Roc Nation Sports,https://img.a.transfermarkt.technology/portrait/header/1116612-1680880210.jpg?lm=1,,,,https://www.transfermarkt.co.uk/diego-esser/profil/spieler/1116612,BRA1,Sport Club Internacional,,,6600,sc-internacional-porto-alegre,Sport Club Internacional,BRA1,,32,26.7,9,28.1,3,Estádio Beira-Rio,50848,+€41.39m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/sc-internacional-porto-alegre/startseite/verein/6600
1116614,,Gustavo,Gustavo,2024,6600,gustavo,Brazil,Joinville,Brazil,2006-08-28 00:00:00,Central Midfield,Midfield,right,176.0,2027-01-31 00:00:00,Talents Sports,https://img.a.transfermarkt.technology/portrait/header/1116614-1769161558.jpg?lm=1,,,,https://www.transfermarkt.co.uk/gustavo/profil/spieler/1116614,BRA1,Sport Club Internacional,,,6600,sc-internacional-porto-alegre,Sport Club Internacional,BRA1,,32,26.7,9,28.1,3,Estádio Beira-Rio,50848,+€41.39m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/sc-internacional-porto-alegre/startseite/verein/6600
1116620,,Rhyan,Rhyan,2024,537,rhyan,,,Brazil,2006-01-03 00:00:00,Goalkeeper,Goalkeeper,right,188.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/rhyan/profil/spieler/1116620,BRA1,S. A. F. Botafogo,,,537,botafogo-rio-de-janeiro,S. A. F. Botafogo,BRA1,,34,26.2,13,38.2,5,Estádio Olímpico Nilton Santos,46931,+€40.04m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/botafogo-rio-de-janeiro/startseite/verein/537
1116636,,João Loiola,João Loiola,2025,2462,joao-loiola,Brazil,Serra,Brazil,2005-04-14 00:00:00,Centre-Back,Defender,right,,2028-12-31 00:00:00,TINMO,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/joao-loiola/profil/spieler/1116636,BRA1,Fluminense Football Club,,,2462,fluminense-rio-de-janeiro,Fluminense Football Club,BRA1,,33,29.7,11,33.3,4,Estádio Jornalista Mário Filho,82238,€-6.76m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fluminense-rio-de-janeiro/startseite/verein/2462
1116637,,Fabinho,Fabinho,2024,2462,fabinho,,,Brazil,2006-01-24 00:00:00,Defensive Midfield,Midfield,,,2027-08-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/fabinho/profil/spieler/1116637,BRA1,Fluminense Football Club,,,2462,fluminense-rio-de-janeiro,Fluminense Football Club,BRA1,,33,29.7,11,33.3,4,Estádio Jornalista Mário Filho,82238,€-6.76m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fluminense-rio-de-janeiro/startseite/verein/2462
1116834,,Samuel,Samuel,2025,330,samuel,Brazil,Fortaleza,Brazil,2006-02-09 00:00:00,Centre-Back,Defender,left,187.0,,,https://img.a.transfermarkt.technology/portrait/header/1116834-1711176032.jpeg?lm=1,,,,https://www.transfermarkt.co.uk/samuel/profil/spieler/1116834,BRA1,Clube Atlético Mineiro,,,330,clube-atletico-mineiro,Clube Atlético Mineiro,BRA1,,33,25.7,9,27.3,6,Arena MRV,44892,€-1.24m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/clube-atletico-mineiro/startseite/verein/330
1117807,,João Alencar,João Alencar,2025,221,joao-alencar,Brazil,Belo Horizonte,Brazil,2007-06-25 00:00:00,Centre-Back,Defender,right,187.0,2030-06-30 00:00:00,Energy Sports,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/joao-alencar/profil/spieler/1117807,BRA1,Santos Futebol Clube,,,221,fc-santos,Santos Futebol Clube,BRA1,,37,26.7,9,24.3,4,Estádio Urbano Caldeira,16068,+€7.21m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fc-santos/startseite/verein/221
1119008,Julio,Fidelis,Julio Fidelis,2025,2462,julio-fidelis,Brazil,Macaé,Brazil,2006-11-06 00:00:00,Right-Back,Defender,right,179.0,2031-04-30 00:00:00,LINK SPORTS,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/julio-fidelis/profil/spieler/1119008,BRA1,Fluminense Football Club,300000.0,300000.0,2462,fluminense-rio-de-janeiro,Fluminense Football Club,BRA1,,33,29.7,11,33.3,4,Estádio Jornalista Mário Filho,82238,€-6.76m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fluminense-rio-de-janeiro/startseite/verein/2462
1124214,,Kauê Leonardo,Kauê Leonardo,2024,537,kaue-leonardo,Brazil,Niterói,Brazil,2005-04-11 00:00:00,Right-Back,Defender,right,170.0,2026-11-30 00:00:00,Talents Sports,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/kaue-leonardo/profil/spieler/1124214,BRA1,S. A. F. Botafogo,,,537,botafogo-rio-de-janeiro,S. A. F. Botafogo,BRA1,,34,26.2,13,38.2,5,Estádio Olímpico Nilton Santos,46931,+€40.04m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/botafogo-rio-de-janeiro/startseite/verein/537
1124296,Matheus,Reis,Matheus Reis,2025,2462,matheus-reis,Mexico,Mexico City,Mexico,2007-04-02 00:00:00,Left Winger,Attack,right,180.0,2030-12-31 00:00:00,Energy Sports,https://img.a.transfermarkt.technology/portrait/header/1124296-1682390083.jpg?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/matheus-reis/profil/spieler/1124296,BRA1,Fluminense Football Club,,,2462,fluminense-rio-de-janeiro,Fluminense Football Club,BRA1,,33,29.7,11,33.3,4,Estádio Jornalista Mário Filho,82238,€-6.76m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fluminense-rio-de-janeiro/startseite/verein/2462
1124298,,Riquelme Fillipi,Riquelme Fillipi,2025,1023,riquelme-fillipi,Brazil,Santo André,Brazil,2006-09-15 00:00:00,Left Winger,Attack,right,176.0,2029-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/1124298-1680450000.jpg?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/riquelme-fillipi/profil/spieler/1124298,BRA1,Sociedade Esportiva Palmeiras,1000000.0,1000000.0,1023,se-palmeiras-sao-paulo,Sociedade Esportiva Palmeiras,BRA1,,31,25.9,9,29.0,10,Nubank Parque,43713,+€31.54m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/se-palmeiras-sao-paulo/startseite/verein/1023
1124552,,Kauan Guilherme,Kauan Guilherme,2024,330,kauan-guilherme,Brazil,Montes Claros,Brazil,2005-01-05 00:00:00,Defensive Midfield,Midfield,left,,2026-11-30 00:00:00,MadeinFootball,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/kauan-guilherme/profil/spieler/1124552,BRA1,Clube Atlético Mineiro,,,330,clube-atletico-mineiro,Clube Atlético Mineiro,BRA1,,33,25.7,9,27.3,6,Arena MRV,44892,€-1.24m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/clube-atletico-mineiro/startseite/verein/330
1124553,,Robert,Robert,2025,330,robert,Brazil,São Bernardo do Campo,Brazil,2005-02-03 00:00:00,Goalkeeper,Goalkeeper,right,191.0,2029-12-31 00:00:00,Casa Soccer M9,https://img.a.transfermarkt.technology/portrait/header/1124553-1745582504.jpg?lm=1,4.0,0.0,,https://www.transfermarkt.co.uk/robert/profil/spieler/1124553,BRA1,Clube Atlético Mineiro,,,330,clube-atletico-mineiro,Clube Atlético Mineiro,BRA1,,33,25.7,9,27.3,6,Arena MRV,44892,€-1.24m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/clube-atletico-mineiro/startseite/verein/330
1124886,Gustavo,Cintra,Gustavo Cintra,2024,2462,gustavo-cintra,Brazil,São José do Rio Preto,Brazil,2005-10-16 00:00:00,Centre-Back,Defender,both,188.0,,Vergette Sports,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/gustavo-cintra/profil/spieler/1124886,BRA1,Fluminense Football Club,,,2462,fluminense-rio-de-janeiro,Fluminense Football Club,BRA1,,33,29.7,11,33.3,4,Estádio Jornalista Mário Filho,82238,€-6.76m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fluminense-rio-de-janeiro/startseite/verein/2462
1124887,,Marlon,Marlon,2024,2462,marlon,,,Brazil,2005-03-17 00:00:00,Right Winger,Attack,left,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/marlon/profil/spieler/1124887,BRA1,Fluminense Football Club,,,2462,fluminense-rio-de-janeiro,Fluminense Football Club,BRA1,,33,29.7,11,33.3,4,Estádio Jornalista Mário Filho,82238,€-6.76m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fluminense-rio-de-janeiro/startseite/verein/2462
1127043,,Gabriel Justino,Gabriel Justino,2024,537,gabriel-justino,Brazil,Rio de Janeiro,Brazil,2006-04-16 00:00:00,Centre-Back,Defender,right,184.0,2028-11-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/gabriel-justino/profil/spieler/1127043,BRA1,S. A. F. Botafogo,,,537,botafogo-rio-de-janeiro,S. A. F. Botafogo,BRA1,,34,26.2,13,38.2,5,Estádio Olímpico Nilton Santos,46931,+€40.04m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/botafogo-rio-de-janeiro/startseite/verein/537
1127846,,Julio César,Julio César,2024,330,julio-cesar,Brazil,Pernambuco,Brazil,2004-04-23 00:00:00,Left-Back,Defender,left,184.0,2028-05-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/julio-cesar/profil/spieler/1127846,BRA1,Clube Atlético Mineiro,,,330,clube-atletico-mineiro,Clube Atlético Mineiro,BRA1,,33,25.7,9,27.3,6,Arena MRV,44892,€-1.24m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/clube-atletico-mineiro/startseite/verein/330
